epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,616.913,1.93428,1.10092,0.83758,0.7803,0.60076,0.63915,0.24501,2.09652,1.12537,0.90297,0.0004061,0.0004061,0.0004061
163,620.861,1.91304,1.08438,0.83839,0.74527,0.59949,0.64546,0.24385,2.1197,1.11241,0.90316,0.0003962,0.0003962,0.0003962
164,624.563,1.93909,1.09934,0.83834,0.72781,0.59984,0.64146,0.24797,2.08746,1.12196,0.89971,0.0003863,0.0003863,0.0003863
165,628.346,1.89647,1.07958,0.8319,0.76689,0.59442,0.64947,0.25269,2.09536,1.1109,0.90354,0.0003764,0.0003764,0.0003764
166,632.479,1.92,1.08722,0.84396,0.73037,0.61217,0.63827,0.24492,2.13663,1.12783,0.90716,0.0003665,0.0003665,0.0003665
167,636.254,1.9146,1.08634,0.83582,0.76058,0.59949,0.65199,0.24991,2.08146,1.122,0.90228,0.0003566,0.0003566,0.0003566
168,640.009,1.91141,1.08458,0.84104,0.77318,0.59621,0.64401,0.24534,2.11265,1.10926,0.90569,0.0003467,0.0003467,0.0003467
169,643.868,1.90708,1.0652,0.83582,0.74091,0.61597,0.64684,0.23984,2.13762,1.11955,0.90701,0.0003368,0.0003368,0.0003368
170,647.611,1.91125,1.08442,0.83732,0.77792,0.60076,0.6428,0.23587,2.14097,1.13215,0.91017,0.0003269,0.0003269,0.0003269
171,651.301,1.92597,1.09775,0.83867,0.74467,0.60253,0.63931,0.23695,2.15226,1.12991,0.9121,0.000317,0.000317,0.000317
172,655.049,1.89314,1.07822,0.83359,0.7652,0.60583,0.64448,0.24578,2.11107,1.12085,0.90367,0.0003071,0.0003071,0.0003071
173,658.752,1.88191,1.07202,0.83542,0.77909,0.59451,0.64856,0.24224,2.11593,1.09961,0.90765,0.0002972,0.0002972,0.0002972
